org,prev_snap_1,prev_snap_2,prev_snap_3,prev_snap_4,project,target_snap,user
2,166,93,158,138,476,80,221
3,0,0,0,0,500,30,168
3,344,344,344,344,500,344,168
3,313,320,47,46,217,349,71
1,0,0,0,0,462,30,189
1,470,0,0,0,102,194,57
3,115,0,0,0,500,414,217
3,158,334,38,0,500,147,168
3,211,70,0,0,500,158,168
3,0,0,0,0,500,252,118
3,403,127,344,344,500,158,168
3,158,331,158,0,500,349,217
1,170,29,0,0,572,250,205
3,356,0,0,0,500,403,168
3,238,313,194,470,500,236,168
3,127,403,0,0,500,287,217
3,158,95,0,0,565,349,71
3,403,334,285,403,500,158,118
3,282,158,30,0,500,349,168
3,241,158,403,0,500,158,118
3,115,414,115,0,500,158,217
1,287,158,186,63,24,491,78
3,125,151,158,0,500,313,168
3,0,0,0,0,332,199,71
3,322,208,158,141,500,158,118
3,194,470,0,0,500,158,118
3,147,158,0,0,500,158,118
3,0,0,0,0,500,420,118
3,313,158,330,0,500,349,168
3,287,211,194,199,217,395,71
1,377,103,367,29,287,250,19
3,158,344,0,0,500,148,168
3,285,155,158,82,500,424,118
3,344,0,0,0,500,344,71
1,63,238,468,0,484,158,7
3,158,0,0,0,500,263,217
1,334,174,403,238,554,158,140
3,334,344,0,0,500,344,71
3,158,0,0,0,500,396,168
3,158,351,158,0,500,349,217
1,158,0,0,0,377,238,159
3,164,148,127,158,500,440,118
3,158,0,0,0,500,436,168
3,158,83,158,0,500,349,217
1,0,0,0,0,475,199,9
3,286,334,344,344,500,158,71
1,29,0,0,0,287,367,19
3,313,194,470,0,500,158,168
3,403,0,0,0,500,166,168
3,344,344,344,344,500,344,71
3,491,470,313,211,500,158,118
3,287,194,384,318,565,185,71
3,287,498,158,423,500,491,71
3,38,158,0,0,500,158,168
3,0,0,0,0,500,286,118
2,186,51,0,0,222,158,117
3,403,0,0,0,500,402,71
1,0,0,0,0,344,158,93
3,0,0,0,0,500,151,71
1,0,0,0,0,554,293,140
3,158,0,0,0,500,420,168
3,158,81,158,403,500,417,71
3,158,7,158,0,500,349,71
1,0,0,0,0,298,158,180
3,30,0,0,0,500,158,168
3,158,0,0,0,500,417,168
2,158,55,438,334,222,287,117
3,158,158,158,252,500,241,118
1,0,0,0,0,294,304,88
3,313,158,194,384,500,349,168
4,322,55,238,158,546,158,221
3,453,0,0,0,565,158,71
3,0,0,0,0,500,470,168
3,158,453,0,0,565,211,71
3,344,0,0,0,500,158,118
3,148,158,344,0,500,344,168
3,0,0,0,0,565,318,71
3,158,66,334,66,500,349,168
3,211,211,217,0,500,158,118
3,158,164,0,0,500,148,71
3,38,0,0,0,500,349,118
3,0,0,0,0,500,344,118
3,239,158,30,0,500,158,71
3,344,0,0,0,500,344,168
3,30,0,0,0,500,349,168
3,158,147,158,158,500,349,118
3,313,158,489,0,63,349,71
1,0,0,0,0,235,158,147
3,5,0,0,0,500,158,118
3,470,0,0,0,500,159,217
3,0,0,0,0,500,318,168
3,158,0,0,0,500,263,168
3,287,73,348,0,500,491,168
4,454,0,0,0,369,194,102
3,158,403,0,0,500,38,118
3,244,334,238,158,500,158,118
3,491,454,0,0,500,158,168
1,0,0,0,0,514,468,161
3,158,178,158,403,500,349,168
3,0,0,0,0,500,468,118
3,0,0,0,0,500,470,118
3,313,158,186,217,500,349,118
3,158,173,158,0,500,349,71
3,0,0,0,0,500,440,118
3,403,0,0,0,500,384,217
3,309,499,0,0,500,20,217
3,0,0,0,0,500,403,217
3,62,470,0,0,500,156,118
2,438,334,158,238,14,55,117
3,0,0,0,0,500,158,168
3,0,0,0,0,500,491,217
3,55,252,0,0,500,313,168
1,0,0,0,0,294,470,64
3,148,127,158,403,500,127,71
3,158,408,158,63,500,313,71
3,211,66,0,0,332,313,71
3,199,0,0,0,332,194,71
1,158,0,0,0,516,183,209
1,0,0,0,0,294,470,95
3,0,0,0,0,500,403,118
3,249,0,0,0,500,349,217
1,194,470,0,0,294,158,5
3,0,0,0,0,500,468,168
3,435,403,0,0,500,424,217
3,158,0,0,0,500,158,71
3,158,344,0,0,500,148,168
3,158,0,0,0,500,414,217
3,249,0,0,0,500,158,168
3,212,369,158,403,500,349,168
3,1,158,0,0,500,158,217
3,147,158,286,0,500,313,168
3,217,0,0,0,500,211,118
1,304,158,51,0,537,158,142
3,496,232,0,0,500,448,168
3,322,0,0,0,500,349,118
3,0,0,0,0,500,158,168
3,403,0,0,0,500,158,118
1,0,0,0,0,458,499,221
3,0,0,0,0,500,38,168
3,125,82,426,0,500,8,217
3,287,211,194,199,332,395,71
3,366,158,0,0,500,349,168
3,211,217,0,0,500,158,168
1,194,0,0,0,294,158,127
3,158,0,0,0,500,238,118
3,0,0,0,0,500,38,168
3,158,0,0,0,500,134,168
3,0,0,0,0,500,158,71
3,174,158,0,0,500,349,217
2,238,125,158,304,222,158,117
3,121,0,0,0,500,349,118
3,471,158,356,0,500,286,71
3,313,158,423,0,500,125,71
3,158,194,199,0,500,349,71
3,158,286,79,79,500,81,168
3,486,51,0,0,217,158,71
3,344,0,0,0,500,344,118
3,304,180,470,0,500,204,71
1,51,318,0,0,572,158,185
1,468,211,238,186,5,63,68
1,344,0,0,0,240,158,21
3,30,0,0,0,500,287,168
1,55,158,51,125,186,158,78
3,470,0,0,0,500,185,71
3,313,158,79,79,500,349,168
3,186,360,403,0,500,349,168
3,158,252,0,0,500,252,118
4,158,55,158,238,546,435,221
3,79,0,0,0,500,334,118
1,384,158,194,470,227,491,66
3,158,155,158,499,500,349,118
1,468,0,0,0,285,63,188
4,0,0,0,0,506,403,221
3,491,150,194,470,332,158,71
3,238,183,158,0,500,63,118
1,158,56,0,0,108,166,54
3,164,440,148,348,500,158,118
3,403,353,0,0,500,158,168
3,38,0,0,0,500,158,168
3,326,158,403,0,500,158,71
3,158,213,0,0,500,384,71
3,0,0,0,0,500,158,168
2,0,0,0,0,279,270,39
3,30,0,0,0,500,349,118
3,432,0,0,0,500,158,168
3,0,0,0,0,500,393,168
3,395,470,0,0,565,95,71
3,0,0,0,0,500,158,71
3,66,66,334,66,500,158,168
3,0,0,0,0,500,499,118
3,0,0,0,0,500,79,71
3,158,322,0,0,500,349,168
3,158,174,174,174,500,349,168
3,470,0,0,0,565,395,71
1,284,0,0,0,59,174,188
3,344,344,344,0,500,344,168
3,0,0,0,0,237,51,217
3,0,0,0,0,500,158,168
3,158,0,0,0,500,187,71
3,0,0,0,0,500,470,168
3,417,158,79,0,500,79,168
3,0,0,0,0,500,158,168
1,385,170,29,0,572,385,205
1,470,0,0,0,36,194,141
3,344,148,158,344,500,349,118
3,483,158,0,0,500,158,71
3,158,410,116,403,500,349,168
3,145,384,499,0,500,130,217
3,158,252,0,0,500,313,71
3,287,247,286,0,500,496,168
3,403,0,0,0,63,486,71
1,48,158,403,0,315,158,201
3,313,158,489,0,332,349,71
3,344,0,0,0,500,349,71
3,282,158,334,252,500,348,168
3,0,0,0,0,500,115,217
3,15,158,0,0,500,158,168
3,91,403,0,0,500,438,118
3,115,0,0,0,500,334,168
3,0,0,0,0,500,344,168
2,185,181,0,0,317,158,221
3,0,0,0,0,500,79,118
1,0,0,0,0,290,403,97
3,0,0,0,0,565,470,71
3,344,334,344,0,500,334,118
3,158,0,0,0,500,451,71
3,158,148,158,158,500,349,118
3,44,238,158,0,500,424,168
3,109,470,0,0,500,159,168
3,188,158,432,0,500,158,118
3,189,0,0,0,500,158,217
3,252,0,0,0,500,313,71
3,158,147,194,470,500,349,118
1,158,194,470,0,294,384,103
3,496,287,496,166,500,424,168
2,158,238,158,158,476,334,221
1,158,63,238,468,484,55,7
3,0,0,0,0,500,403,118
3,158,247,286,0,500,349,168
1,238,158,174,238,103,174,205
3,287,194,199,0,217,395,71
3,0,0,0,0,332,199,71
3,158,468,0,0,500,349,118
3,0,0,0,0,500,403,118
3,403,0,0,0,500,158,168
3,315,403,0,0,500,424,168
3,0,0,0,0,500,351,168
3,0,0,0,0,500,499,118
3,403,51,0,0,539,304,133
3,247,286,247,286,500,158,71
3,373,158,403,0,500,349,118
3,291,158,0,0,500,158,71
3,0,0,0,0,237,199,217
2,186,211,453,453,160,174,117
3,313,30,38,147,500,158,168
3,30,238,238,147,500,349,118
1,0,0,0,0,103,29,205
1,470,0,0,0,458,185,221
3,0,0,0,0,500,158,217
3,199,0,0,0,565,395,36
3,313,147,403,334,500,30,168
3,471,158,0,0,500,158,71
3,334,453,0,0,500,313,168
3,499,0,0,0,500,309,168
3,158,143,158,403,500,349,217
2,0,0,0,0,143,181,11
3,348,0,0,0,500,349,168
1,158,423,0,0,527,186,213
3,36,363,115,334,500,349,168
3,351,0,0,0,500,351,71
3,46,0,0,0,332,47,71
1,158,55,480,158,7,436,126
3,158,486,51,0,332,313,71
3,393,313,275,287,500,287,168
2,0,0,0,0,548,158,56
3,0,0,0,0,500,115,71
3,313,208,403,141,500,158,168
3,0,0,0,0,500,217,168
3,115,0,0,0,500,158,118
3,313,185,287,403,500,349,217
3,344,0,0,0,500,344,118
1,470,0,0,0,315,194,60
3,467,286,115,0,500,158,168
3,0,0,0,0,500,286,168
3,158,194,199,0,500,349,71
1,362,103,377,385,182,350,25
3,0,0,0,0,500,403,118
3,38,158,403,0,500,38,71
3,0,0,0,0,217,171,71
3,313,158,453,0,500,349,71
3,158,247,158,499,500,349,168
3,217,0,0,0,500,158,118
3,0,0,0,0,500,353,168
1,0,0,0,0,296,403,157
3,249,0,0,0,500,158,217
3,180,470,0,0,500,158,168
3,20,309,499,0,500,158,168
3,158,0,0,0,500,183,168
3,287,247,286,0,500,496,168
3,151,0,0,0,500,151,168
3,0,0,0,0,500,308,118
3,158,0,0,0,500,352,118
1,289,470,0,0,89,491,153
1,174,403,0,0,508,158,157
3,127,238,403,0,500,188,118
3,217,0,0,0,500,158,118
1,362,377,377,377,287,350,19
3,351,158,0,0,500,349,118
3,238,158,0,0,500,471,118
1,120,186,286,0,66,383,185
3,158,63,492,158,500,313,118
3,127,356,356,356,500,356,71
3,0,0,0,0,500,144,168
3,313,158,420,0,500,349,168
3,238,194,384,46,63,384,71
3,403,356,0,0,500,356,168
1,0,0,0,0,59,468,188
3,0,0,0,0,500,158,71
3,158,241,158,403,500,349,71
3,339,158,0,0,500,158,118
3,287,185,199,0,332,395,71
1,468,0,0,0,5,304,68
3,356,0,0,0,500,286,118
3,19,158,0,0,500,158,118
3,403,344,344,0,500,158,168
3,30,0,0,0,500,17,168
1,453,0,0,0,516,158,209
3,128,125,194,470,500,349,118
3,0,0,0,0,500,420,168
3,158,326,158,0,500,158,118
3,0,0,0,0,500,24,168
3,0,0,0,0,500,158,118
3,470,0,0,0,565,395,71
3,0,0,0,0,500,353,118
3,241,158,252,252,500,238,118
3,13,255,287,403,500,185,168
3,158,491,287,70,500,349,118
1,63,211,468,0,519,438,161
3,313,158,198,0,500,349,71
3,115,0,0,0,500,499,118
1,29,0,0,0,103,170,205
3,185,199,0,0,332,158,71
2,158,138,158,238,222,211,117
3,81,403,127,79,500,79,168
1,284,0,0,0,278,55,89
3,313,158,206,158,500,349,168
3,158,188,158,337,500,175,118
3,158,344,0,0,500,349,118
3,0,0,0,0,500,440,168
3,158,453,0,0,237,211,217
3,0,0,0,0,500,344,168
3,171,0,0,0,237,211,217
3,158,265,158,403,500,349,118
3,420,122,158,185,500,349,71
3,334,356,0,0,500,356,168
3,0,0,0,0,500,115,168
3,0,0,0,0,500,158,168
3,334,151,0,0,500,151,168
3,287,125,158,194,332,395,71
4,0,0,0,0,454,470,67
3,223,158,411,0,500,349,168
3,326,158,0,0,500,158,168
3,30,463,30,463,500,238,168
3,158,313,203,158,500,349,118
3,158,63,83,158,500,287,71
3,158,0,0,0,500,339,168
3,403,51,0,0,552,158,133
3,199,0,0,0,500,194,118
3,0,0,0,0,500,470,71
3,403,0,0,0,500,158,168
3,313,410,470,0,500,158,118
1,238,158,211,38,328,438,1
3,265,499,0,0,500,158,118
3,0,0,0,0,500,158,118
3,248,158,0,0,500,158,118
3,125,217,0,0,500,211,71
3,0,0,0,0,500,456,118
3,468,0,0,0,500,158,168
3,158,334,38,0,500,158,118
3,437,403,0,0,500,158,217
3,148,158,403,0,500,440,118
3,440,148,158,403,500,164,168
3,30,38,147,158,500,313,118
3,486,51,0,0,63,158,71
1,384,158,194,470,294,491,156
3,158,489,0,0,217,158,71
3,171,334,171,0,217,171,71
3,438,238,158,194,500,158,118
3,253,158,313,25,500,67,217
3,384,194,199,0,332,395,71
3,69,158,0,0,500,158,168
3,403,0,0,0,500,53,168
1,158,499,0,0,101,384,25
3,0,0,0,0,500,468,217
3,287,106,0,0,500,491,217
3,42,0,0,0,500,313,168
1,318,0,0,0,103,211,205
3,0,0,0,0,500,115,118
3,158,0,0,0,500,291,71
2,55,435,238,158,60,158,11
1,0,0,0,0,22,456,31
3,281,158,48,158,500,217,168
3,158,38,158,0,500,349,71
3,0,0,0,0,500,252,168
3,158,38,158,403,500,349,118
3,158,0,0,0,500,183,168
3,179,158,0,0,500,212,168
3,0,0,0,0,500,158,71
4,0,0,0,0,56,470,221
1,109,0,0,0,70,159,149
3,0,0,0,0,500,38,168
3,0,0,0,0,500,158,168
3,313,158,208,403,500,349,217
3,0,0,0,0,500,249,168
1,383,158,0,0,537,158,142
3,417,158,81,403,500,79,118
1,334,158,0,0,229,211,172
1,377,342,29,0,287,385,19
1,362,103,377,250,182,350,25
2,63,158,0,0,222,287,117
3,158,403,0,0,500,38,118
1,0,0,0,0,103,29,205
3,185,287,46,0,217,55,71
3,158,151,0,0,500,17,168
1,0,0,0,0,516,470,209
3,0,0,0,0,500,151,168
3,238,403,0,0,500,127,168
3,0,0,0,0,500,344,168
3,0,0,0,0,500,470,118
1,391,0,0,0,537,287,90
3,313,426,0,0,500,158,168
1,438,238,158,194,328,174,1
3,403,0,0,0,500,38,217
3,18,403,0,0,500,491,118
1,158,403,0,0,441,158,68
3,294,0,0,0,500,334,168
3,158,403,0,0,500,265,168
3,48,158,0,0,500,158,118
3,186,158,403,0,500,244,71
3,308,0,0,0,500,158,168
3,187,158,286,0,500,158,71
3,403,0,0,0,500,287,118
3,109,109,384,194,79,491,130
3,158,217,0,0,500,313,71
1,0,0,0,0,447,238,201
3,158,66,158,0,500,349,71
3,0,0,0,0,500,158,168
1,55,238,55,158,397,158,218
3,158,489,0,0,332,158,71
3,499,0,0,0,500,384,217
1,158,194,470,0,212,211,188
3,498,158,423,0,500,158,118
3,0,0,0,0,500,158,118
3,179,158,0,0,500,158,71
3,127,115,115,0,500,51,71
3,158,403,0,0,500,495,168
3,0,0,0,0,63,46,71
1,158,51,0,0,304,238,99
4,491,384,499,0,546,470,221
3,0,0,0,0,332,199,71
3,334,252,0,0,500,158,71
3,410,116,499,0,500,158,168
1,0,0,0,0,5,158,68
3,185,199,0,0,500,287,217
3,158,115,414,115,500,349,217
3,491,470,0,0,500,453,118
3,351,185,24,0,500,349,217
3,38,158,0,0,500,349,118
3,344,344,148,158,500,158,168
3,158,158,489,0,237,313,217
3,471,158,0,0,500,158,118
3,334,151,0,0,500,151,118
1,470,0,0,0,65,194,79
3,158,171,171,334,332,349,71
3,334,317,403,0,500,158,118
3,211,66,0,0,565,313,71
3,229,0,0,0,500,496,118
3,44,158,286,471,500,349,118
3,0,0,0,0,500,158,168
3,403,0,0,0,500,116,118
3,68,0,0,0,500,470,168
3,158,0,0,0,500,147,118
3,51,0,0,0,500,127,71
3,348,0,0,0,500,313,71
1,367,29,0,0,287,377,19
3,0,0,0,0,500,454,118
1,4,334,403,0,397,174,218
1,0,0,0,0,364,403,209
3,341,0,0,0,500,63,118
3,68,158,185,0,500,334,217
3,173,158,0,0,500,349,71
3,158,194,199,0,500,349,118
3,171,0,0,0,237,349,217
3,197,0,0,0,500,334,71
3,0,0,0,0,500,468,217
3,282,158,0,0,500,424,71
3,491,470,0,0,500,77,118
3,194,470,0,0,500,313,217
3,0,0,0,0,500,158,71
3,158,200,158,403,500,349,168
3,216,158,0,0,500,158,217
3,151,0,0,0,500,286,168
1,470,0,0,0,294,194,103
1,0,0,0,0,15,470,147
3,486,51,0,0,565,158,71
3,241,403,0,0,500,349,168
3,183,158,0,0,500,158,118
3,20,158,309,238,500,349,118
3,158,403,0,0,500,206,168
3,158,1,158,365,500,468,118
3,0,0,0,0,500,252,168
3,158,334,294,334,500,124,71
3,440,0,0,0,500,467,71
3,158,158,334,197,500,190,168
1,0,0,0,0,562,284,188
3,158,351,0,0,500,349,168
2,158,158,158,0,60,347,11
3,44,158,286,0,500,313,71
3,496,470,0,0,500,158,168
3,0,0,0,0,500,344,118
3,171,171,334,171,332,158,71
1,55,217,0,0,554,82,140
3,38,0,0,0,500,158,118
3,403,0,0,0,500,158,71
2,158,423,186,51,222,238,117
3,151,0,0,0,500,158,118
3,0,0,0,0,500,304,168
3,344,0,0,0,500,403,168
3,179,158,51,0,500,158,71
3,158,215,158,0,500,349,71
3,30,0,0,0,500,158,71
3,158,294,0,0,500,349,71
3,241,158,158,158,500,158,118
2,158,71,125,63,566,174,11
1,185,470,0,0,80,150,194
3,148,158,0,0,500,349,118
3,460,158,0,0,500,424,71
3,297,0,0,0,500,349,168
3,158,344,0,0,500,349,118
3,158,313,334,159,500,349,118
3,0,0,0,0,500,470,168
1,0,0,0,0,274,468,126
3,79,0,0,0,500,79,118
3,423,0,0,0,500,265,168
3,364,0,0,0,500,287,168
3,403,0,0,0,500,216,217
3,95,0,0,0,565,158,71
1,158,365,478,158,396,158,7
3,249,0,0,0,500,287,217
3,0,0,0,0,332,199,71
3,158,403,0,0,500,38,118
3,403,0,0,0,500,63,118
3,158,344,0,0,500,148,168
3,0,0,0,0,500,403,168
3,185,470,0,0,565,211,71
1,468,211,63,158,523,287,157
1,403,0,0,0,298,238,180
1,138,158,0,0,392,287,89
3,403,0,0,0,500,158,168
3,158,313,252,127,500,349,118
3,287,69,0,0,500,491,118
3,186,410,109,204,500,384,118
3,313,158,357,287,500,349,71
3,356,356,356,356,500,127,71
3,344,127,344,344,500,349,118
3,470,0,0,0,500,185,118
3,287,211,194,199,565,395,71
3,0,0,0,0,500,403,168
3,313,252,0,0,500,349,118
1,403,158,158,55,484,238,7
3,0,0,0,0,500,158,168
3,0,0,0,0,63,51,71
3,0,0,0,0,500,499,217
3,0,0,0,0,500,356,118
3,313,125,151,158,500,158,217
1,470,0,0,0,419,159,68
3,200,158,403,0,500,349,168
3,0,0,0,0,500,172,168
3,66,0,0,0,500,424,168
3,0,0,0,0,500,286,168
4,158,186,55,158,546,186,221
3,158,111,158,403,500,349,168
3,252,282,252,282,500,282,71
3,453,0,0,0,500,158,168
3,499,0,0,0,500,384,71
3,158,0,0,0,500,388,168
3,313,158,63,456,500,406,168
4,470,0,0,0,371,185,193
3,211,217,0,0,500,211,168
3,0,0,0,0,500,348,168
3,263,158,286,0,500,158,118
1,0,0,0,0,490,470,162
3,158,486,51,0,332,313,71
3,194,199,158,0,217,211,71
3,194,470,0,0,500,55,217
3,410,470,0,0,500,349,168
3,0,0,0,0,500,403,118
3,0,0,0,0,500,403,168
3,423,0,0,0,500,313,71
3,313,158,158,489,217,349,71
3,5,0,0,0,500,424,118
3,287,438,238,194,217,395,71
1,29,0,0,0,287,170,19
3,158,453,0,0,332,313,71
3,158,489,0,0,63,158,71
3,158,0,0,0,500,38,118
3,158,0,0,0,500,68,168
3,0,0,0,0,500,30,168
3,286,356,0,0,500,349,118
1,0,0,0,0,103,318,205
3,0,0,0,0,500,403,217
1,158,55,158,238,216,158,7
3,473,158,473,0,500,349,168
3,470,0,0,0,500,491,118
3,0,0,0,0,500,217,118
3,164,344,344,334,500,349,71
3,468,0,0,0,500,424,168
3,0,0,0,0,500,158,168
3,403,0,0,0,500,122,168
3,0,0,0,0,500,158,118
3,344,0,0,0,500,158,168
3,0,0,0,0,500,36,168
3,158,158,38,0,500,147,168
1,385,377,292,377,103,385,205
3,148,158,0,0,500,440,71
3,403,0,0,0,500,315,168
3,344,334,344,0,500,344,168
2,158,322,0,0,355,438,91
1,159,0,0,0,545,238,54
3,0,0,0,0,500,38,118
3,313,420,0,0,500,349,168
1,0,0,0,0,296,468,157
3,0,0,0,0,500,454,168
3,334,344,0,0,500,344,118
3,147,158,51,127,500,51,71
1,0,0,0,0,572,29,205
3,438,158,269,158,500,349,118
3,158,0,0,0,500,263,217
1,318,0,0,0,103,51,205
3,0,0,0,0,500,158,71
3,158,83,158,0,500,349,217
3,155,82,158,238,500,238,118
3,24,0,0,0,500,496,118
3,344,0,0,0,500,158,118
3,0,0,0,0,500,158,168
3,125,423,0,0,500,211,71
3,38,0,0,0,500,38,168
3,313,171,171,171,332,349,71
3,470,0,0,0,500,194,217
3,180,204,0,0,500,127,217
3,79,79,0,0,500,79,118
3,158,0,0,0,500,311,217
1,196,367,29,0,287,250,19
3,403,344,0,0,500,158,118
3,417,158,0,0,500,79,71
3,199,0,0,0,217,395,71
3,470,0,0,0,500,491,217
3,122,158,0,0,500,158,168
1,158,194,470,0,101,158,25
3,158,0,0,0,500,247,168
3,158,0,0,0,500,414,217
1,186,55,158,174,455,158,126
3,0,0,0,0,500,294,168
3,313,285,403,0,500,349,168
3,158,403,0,0,500,200,118
3,158,0,0,0,500,440,71
3,199,0,0,0,565,395,71
3,79,79,0,0,500,79,118
3,470,0,0,0,500,491,118
3,158,0,0,0,500,215,71
3,0,0,0,0,500,158,118
3,0,0,0,0,500,428,118
3,470,0,0,0,500,496,168
3,286,141,471,158,500,208,217
1,170,29,0,0,103,385,205
1,63,468,313,63,325,211,172
3,0,0,0,0,500,315,71
2,238,158,158,334,222,158,117
3,0,0,0,0,500,470,217
3,0,0,0,0,500,470,118
3,0,0,0,0,500,403,168
3,287,232,158,0,500,491,168
1,384,158,174,158,212,491,188
1,468,158,63,468,212,287,188
3,158,172,495,158,500,349,168
3,0,0,0,0,500,217,118
3,0,0,0,0,500,158,71
3,287,158,185,199,217,395,71
3,0,0,0,0,500,158,118
3,0,0,0,0,237,51,217
3,115,334,115,0,500,115,118
3,158,280,471,158,500,349,168
3,148,127,158,403,500,238,118
3,0,0,0,0,500,470,217
1,384,158,63,63,203,491,218
1,0,0,0,0,413,29,4
2,181,0,0,0,510,185,221
1,238,51,158,63,9,63,147
3,185,199,0,0,565,158,71
1,55,8,125,186,441,158,68
3,313,286,0,0,500,349,168
3,148,158,334,344,500,344,118
3,0,0,0,0,500,403,118
3,236,403,0,0,500,159,118
1,194,199,0,0,475,211,9
1,384,158,194,470,294,491,47
3,471,158,0,0,500,280,71
3,151,0,0,0,500,151,118
3,0,0,0,0,500,403,118
1,238,211,468,0,396,63,207
3,63,183,158,0,500,158,71
3,470,0,0,0,500,194,168
3,38,158,0,0,500,349,168
3,46,0,0,0,63,47,71
1,0,0,0,0,165,29,185
3,232,0,0,0,500,496,168
3,38,158,0,0,500,349,168
3,0,0,0,0,500,79,118
3,252,127,252,0,500,127,168
3,322,208,158,141,500,158,118
3,344,344,0,0,500,403,118
3,94,158,337,0,500,158,168
3,63,183,158,0,500,82,71
3,211,66,0,0,332,313,71
3,147,440,0,0,500,158,168
3,194,384,185,470,500,158,118
3,0,0,0,0,500,79,118
3,185,0,0,0,500,158,118
3,0,0,0,0,332,199,71
3,0,0,0,0,500,204,217
3,211,217,0,0,500,158,217
3,158,183,158,0,500,120,71
3,158,211,63,183,500,63,118
3,51,0,0,0,565,486,71
3,356,0,0,0,500,286,71
3,55,403,0,0,500,158,168
3,403,0,0,0,500,73,217
3,199,0,0,0,565,185,71
3,158,211,313,324,332,349,71
3,158,0,0,0,500,217,168
3,496,236,478,0,500,424,217
3,179,158,0,0,500,212,71
3,70,403,0,0,500,211,168
3,185,470,0,0,500,158,168
3,158,79,0,0,500,417,168
3,313,453,0,0,500,349,168
3,179,158,51,0,552,334,133
3,158,38,158,403,500,349,168
2,304,51,0,0,476,186,221
3,150,185,470,0,63,491,71
3,0,0,0,0,238,389,59
3,236,159,470,51,500,491,118
3,0,0,0,0,500,454,217
3,0,0,0,0,500,79,71
3,194,199,0,0,217,186,71
3,353,0,0,0,500,403,168
1,158,186,186,468,527,174,228
3,344,0,0,0,500,349,71
3,151,239,158,122,500,313,118
1,185,470,0,0,111,493,175
3,0,0,0,0,500,324,168
3,158,0,0,0,500,48,168
3,0,0,0,0,500,30,168
3,0,0,0,0,500,158,168
1,158,158,158,435,316,158,68
3,115,313,414,158,500,82,118
3,471,158,0,0,500,158,71
3,486,51,0,0,63,158,71
3,158,48,185,470,500,349,168
3,0,0,0,0,500,158,118
3,320,47,46,0,237,313,217
3,238,158,351,0,500,349,168
3,436,158,0,0,500,158,71
3,0,0,0,0,500,324,71
3,403,0,0,0,500,17,217
3,81,38,334,79,500,158,118
3,0,0,0,0,500,403,71
3,470,0,0,0,500,410,71
1,0,0,0,0,475,199,9
3,179,158,0,0,500,212,168
3,198,334,252,0,500,282,168
1,158,158,347,304,240,158,21
3,115,0,0,0,500,414,168
3,0,0,0,0,500,348,71
3,0,0,0,0,500,79,71
3,410,470,0,0,500,349,71
3,158,0,0,0,500,42,168
3,0,0,0,0,500,158,118
3,0,0,0,0,500,294,168
3,0,0,0,0,500,158,118
3,0,0,0,0,500,151,118
3,0,0,0,0,500,435,217
3,165,0,0,0,500,194,168
3,199,0,0,0,565,194,71
3,158,172,0,0,500,313,168
3,0,0,0,0,500,230,168
2,158,194,470,0,222,71,117
3,334,194,470,0,500,313,168
1,125,158,318,0,572,55,205
3,287,313,403,0,500,491,168
1,0,0,0,0,537,470,142
3,313,63,69,0,500,158,168
3,158,403,0,0,500,252,168
3,252,0,0,0,500,403,118
1,435,478,158,158,141,158,54
3,435,0,0,0,500,158,118
3,403,0,0,0,500,158,168
3,158,403,0,0,500,211,168
3,0,0,0,0,500,158,118
3,471,158,403,334,500,286,168
3,436,158,0,0,500,158,71
3,158,280,0,0,500,471,168
1,55,238,185,470,86,158,55
3,286,0,0,0,500,158,118
3,403,0,0,0,500,179,71
3,0,0,0,0,500,470,71
3,158,313,158,211,500,349,118
3,0,0,0,0,500,470,168
1,304,180,236,159,377,204,159
3,0,0,0,0,500,315,118
3,287,70,0,0,500,491,118
3,158,0,0,0,500,393,168
2,238,51,0,0,148,174,11
3,238,455,158,436,500,158,118
1,470,0,0,0,131,194,136
3,158,114,158,0,500,349,168
1,313,125,238,499,212,158,188
1,158,51,0,0,11,158,102
3,0,0,0,0,332,199,71
3,470,0,0,0,500,194,168
1,158,194,470,0,101,158,25
3,455,158,349,158,500,349,71
3,285,403,0,0,500,349,217
3,344,0,0,0,500,349,118
3,403,30,38,0,500,158,168
3,204,0,0,0,500,180,168
3,440,0,0,0,500,349,168
3,158,81,403,127,500,349,118
3,0,0,0,0,500,172,118
3,313,158,194,165,500,349,71
3,351,158,0,0,500,424,217
3,384,499,0,0,500,194,168
3,194,384,389,0,500,424,168
3,470,0,0,0,500,194,168
1,186,468,304,55,484,63,7
3,493,403,0,0,500,158,118
3,252,282,158,252,500,349,168
3,185,199,0,0,217,334,71
3,0,0,0,0,500,158,118
2,438,158,322,0,355,384,91
3,395,199,0,0,500,158,168
3,51,0,0,0,500,403,168
3,76,158,0,0,500,158,168
3,148,158,127,344,500,344,118
3,158,171,171,334,332,349,71
3,158,496,454,0,500,313,118
3,440,238,148,127,500,349,168
3,158,468,158,0,500,349,217
3,454,0,0,0,500,185,71
3,344,148,158,344,500,349,118
1,403,0,0,0,298,238,180
3,211,453,491,470,500,158,168
1,0,0,0,0,103,29,205
3,0,0,0,0,500,440,168
3,0,0,0,0,500,344,168
3,0,0,0,0,500,468,217
3,491,24,403,0,500,158,118
3,229,0,0,0,500,496,168
3,132,158,403,0,500,313,168
1,0,0,0,0,554,158,140
3,158,4,203,0,500,313,217
3,51,0,0,0,552,403,133
