date,org,prev_snap_1,prev_snap_2,prev_snap_3,prev_snap_4,project,target_snap,user
2018-05-11,2,0,0,0,0,170,14,82
2018-05-11,2,14,0,0,0,170,368,82
2018-05-11,2,368,14,0,0,170,461,82
2018-05-11,2,416,0,0,0,170,240,82
2018-05-11,2,325,240,416,0,170,461,82
2018-05-11,2,240,416,0,0,170,325,82
2018-05-11,2,0,0,0,0,170,416,82
2018-05-11,2,240,400,240,215,170,461,82
2018-05-11,2,240,215,0,0,170,400,82
2018-05-11,2,215,0,0,0,170,240,82
2018-05-11,2,400,240,215,0,170,240,82
2018-05-11,2,0,0,0,0,170,215,82
2018-05-11,2,0,0,0,0,170,240,82
2018-05-11,2,240,0,0,0,170,127,82
2018-05-11,2,0,0,0,0,170,416,82
2018-05-11,2,416,0,0,0,170,240,82
2018-05-11,2,240,416,0,0,170,127,82
2018-05-11,2,240,227,466,432,170,368,82
2018-05-11,2,0,0,0,0,170,432,82
2018-05-11,2,368,240,227,466,170,461,82
2018-05-11,2,432,0,0,0,170,466,82
2018-05-11,2,466,432,0,0,170,227,82
2018-05-11,2,227,466,432,0,170,240,82
2018-05-11,2,0,0,0,0,170,363,82
2018-05-11,2,133,133,246,363,170,246,82
2018-05-11,2,363,0,0,0,170,246,82
2018-05-11,2,133,246,363,0,170,133,82
2018-05-11,2,246,363,0,0,170,133,82
2018-05-11,2,240,0,0,0,170,240,82
2018-05-11,2,240,240,0,0,170,338,82
2018-05-11,2,0,0,0,0,170,240,82
2018-05-11,2,240,70,240,0,170,461,82
2018-05-11,2,70,240,0,0,170,240,82
2018-05-11,2,240,0,0,0,170,70,82
2018-05-11,2,0,0,0,0,170,240,82
2018-05-11,2,241,0,0,0,170,209,82
2018-05-11,2,0,0,0,0,170,241,82
2018-05-11,2,240,0,0,0,170,386,82
2018-05-11,2,386,240,0,0,170,240,82
2018-05-11,2,240,386,240,0,170,461,82
2018-05-11,2,0,0,0,0,170,240,82
2018-05-11,2,485,0,0,0,455,240,82
2018-05-11,2,279,240,485,0,455,461,82
2018-05-11,2,0,0,0,0,455,485,82
2018-05-11,2,240,485,0,0,455,279,82
2018-05-11,2,195,416,0,0,170,369,82
2018-05-11,2,240,369,195,416,170,156,82
2018-05-11,2,279,156,240,369,170,461,82
2018-05-11,2,0,0,0,0,170,416,82
2018-05-11,2,156,240,369,195,170,279,82
2018-05-11,2,416,0,0,0,170,195,82
2018-05-11,2,369,195,416,0,170,240,82
2018-05-11,2,0,0,0,0,170,387,82
2018-05-11,2,0,0,0,0,170,471,82
2018-05-11,2,387,0,0,0,170,461,82
2018-05-11,2,387,0,0,0,170,461,82
2018-05-11,2,197,209,231,240,170,444,82
2018-05-11,2,231,240,0,0,170,209,82
2018-05-11,2,0,0,0,0,170,240,82
2018-05-11,2,209,231,240,0,170,197,82
2018-05-11,2,444,197,209,231,170,197,82
2018-05-11,2,240,0,0,0,170,231,82
2018-05-11,2,0,0,0,0,170,88,82
2018-05-11,2,67,88,0,0,170,461,82
2018-05-11,2,88,0,0,0,170,67,82
2018-05-11,2,88,0,0,0,170,67,82
2018-05-11,2,67,88,0,0,170,461,82
2018-05-11,2,0,0,0,0,170,88,82
2018-05-11,2,67,88,0,0,170,461,82
2018-05-11,2,0,0,0,0,170,88,82
2018-05-11,2,88,0,0,0,170,67,82
2018-05-11,2,88,0,0,0,170,67,82
2018-05-11,2,0,0,0,0,170,88,82
2018-05-11,2,67,88,0,0,170,461,82
2018-05-11,2,227,195,432,0,170,240,82
2018-05-11,2,240,227,195,432,170,368,82
2018-05-11,2,432,0,0,0,170,195,82
2018-05-11,2,0,0,0,0,170,432,82
2018-05-11,2,368,240,227,195,170,461,82
2018-05-11,2,195,432,0,0,170,227,82
2018-05-11,2,0,0,0,0,170,240,82
2018-05-11,2,240,0,0,0,170,257,82
2018-05-11,2,257,240,0,0,170,240,82
2018-05-11,2,240,257,240,0,170,461,82
2018-05-11,2,257,240,0,0,170,461,82
2018-05-11,2,240,476,240,407,170,461,82
2018-05-11,2,240,407,27,240,170,476,82
2018-05-11,2,240,0,0,0,170,27,82
2018-05-11,2,476,240,407,27,170,240,82
2018-05-11,2,0,0,0,0,170,240,82
2018-05-11,2,27,240,0,0,170,407,82
2018-05-11,2,407,27,240,0,170,240,82
2018-05-11,2,297,223,88,0,170,283,82
2018-05-11,2,223,88,0,0,170,297,82
2018-05-11,2,0,0,0,0,170,88,82
2018-05-11,2,0,0,0,0,170,283,82
2018-05-11,2,195,283,297,223,170,209,82
2018-05-11,2,283,297,223,88,170,195,82
2018-05-11,2,283,297,223,88,170,368,82
2018-05-11,2,88,0,0,0,170,223,82
2018-05-11,2,240,0,0,0,170,411,82
2018-05-11,2,0,0,0,0,170,364,82
2018-05-11,2,411,364,0,0,170,368,82
2018-05-11,2,411,240,0,0,170,368,82
2018-05-11,2,368,411,240,0,170,461,82
2018-05-11,2,411,416,0,0,170,368,82
2018-05-11,2,368,411,240,0,170,461,82
2018-05-11,2,240,0,0,0,170,411,82
2018-05-11,2,0,0,0,0,170,240,82
2018-05-11,2,0,0,0,0,170,240,82
2018-05-11,2,368,411,416,0,170,461,82
2018-05-11,2,416,0,0,0,170,411,82
2018-05-11,2,411,240,0,0,170,368,82
2018-05-11,2,364,0,0,0,170,411,82
2018-05-11,2,0,0,0,0,170,416,82
2018-05-11,2,368,411,364,0,170,461,82
2018-05-11,2,363,0,0,0,170,461,82
2018-05-11,2,0,0,0,0,170,363,82
2018-05-11,2,0,0,0,0,170,246,82
2018-05-11,2,246,0,0,0,170,461,82
2018-05-11,2,369,401,0,0,170,240,82
2018-05-11,2,240,369,401,0,170,368,82
2018-05-11,2,0,0,0,0,170,401,82
2018-05-11,2,401,0,0,0,170,369,82
2018-05-11,2,368,240,369,401,170,461,82
2018-05-11,2,375,279,14,0,170,63,82
2018-05-11,2,375,279,14,0,170,63,82
2018-05-11,2,375,279,14,0,170,63,82
2018-05-11,2,63,375,279,14,170,461,82
2018-05-11,2,63,375,279,14,170,461,82
2018-05-11,2,14,0,0,0,170,279,82
2018-05-11,2,63,375,279,14,170,461,82
2018-05-11,2,279,14,0,0,170,375,82
2018-05-11,2,63,375,279,14,170,461,82
2018-05-11,2,0,0,0,0,170,14,82
2018-05-11,2,63,375,279,14,170,461,82
2018-05-11,2,375,279,14,0,170,63,82
2018-05-11,2,375,279,14,0,170,63,82
2018-05-11,2,0,0,0,0,170,240,82
2018-05-11,2,240,0,0,0,170,226,82
2018-05-11,2,226,240,0,0,170,461,82
2018-05-11,2,240,432,0,0,170,62,82
2018-05-11,2,0,0,0,0,170,432,82
2018-05-11,2,432,0,0,0,170,240,82
2018-05-11,2,368,240,62,240,170,461,82
2018-05-11,2,240,62,240,432,170,368,82
2018-05-11,2,62,240,432,0,170,240,82
2018-05-11,2,240,375,279,416,170,127,82
2018-05-11,2,416,0,0,0,170,279,82
2018-05-11,2,279,416,0,0,170,375,82
2018-05-11,2,0,0,0,0,170,416,82
2018-05-11,2,375,279,416,0,170,240,82
2018-05-11,2,0,0,0,0,170,416,82
2018-05-11,2,416,0,0,0,170,279,82
2018-05-11,2,240,375,279,416,170,127,82
2018-05-11,2,375,279,416,0,170,240,82
2018-05-11,2,240,375,279,416,170,481,82
2018-05-11,2,279,416,0,0,170,375,82
2018-05-11,2,375,279,416,0,170,240,82
2018-05-11,2,240,375,279,416,170,481,82
2018-05-11,2,375,279,416,0,170,240,82
2018-05-11,2,368,240,14,400,170,461,82
2018-05-11,2,400,240,447,0,170,14,82
2018-05-11,2,14,400,240,447,170,240,82
2018-05-11,2,240,447,0,0,170,400,82
2018-05-11,2,447,0,0,0,170,240,82
2018-05-11,2,240,14,400,240,170,368,82
2018-05-11,2,0,0,0,0,170,447,82
2018-05-11,2,6,240,0,0,170,461,82
2018-05-11,2,0,0,0,0,170,6,82
2018-05-11,2,0,0,0,0,170,240,82
2018-05-11,2,0,0,0,0,170,240,82
2018-05-11,2,240,0,0,0,170,6,82
2018-05-11,2,240,0,0,0,170,6,82
2018-05-11,2,6,240,0,0,170,461,82
2018-05-11,2,6,240,0,0,170,461,82
2018-05-11,2,240,0,0,0,170,6,82
2018-05-11,2,0,0,0,0,170,240,82
2018-05-11,2,6,0,0,0,170,461,82
2018-05-11,2,0,0,0,0,170,118,82
2018-05-11,2,118,0,0,0,170,461,82
2018-05-11,2,118,0,0,0,170,461,82
2018-05-11,2,240,416,0,0,170,328,82
2018-05-11,2,0,0,0,0,170,416,82
2018-05-11,2,240,328,240,416,170,461,82
2018-05-11,2,328,240,416,0,170,240,82
2018-05-11,2,416,0,0,0,170,240,82
2018-05-11,2,226,0,0,0,170,461,82
2018-05-11,2,0,0,0,0,170,226,82
2018-05-11,2,0,0,0,0,455,131,82
2018-05-11,2,131,0,0,0,455,461,82
2018-05-11,2,471,0,0,0,170,461,82
2018-05-11,2,0,0,0,0,170,471,82
2018-05-11,2,401,0,0,0,170,369,82
2018-05-11,2,0,0,0,0,170,401,82
2018-05-11,2,369,401,0,0,170,439,82
2018-05-11,2,240,197,0,0,170,444,82
2018-05-11,2,197,0,0,0,170,240,82
2018-05-11,2,0,0,0,0,170,197,82
2018-05-11,2,6,0,0,0,170,6,82
2018-05-11,2,224,6,6,0,170,246,82
2018-05-11,2,6,6,0,0,170,224,82
2018-05-11,2,246,224,6,6,170,240,82
2018-05-11,2,280,240,246,224,170,6,82
2018-05-11,2,0,0,0,0,170,6,82
2018-05-11,2,240,246,224,6,170,280,82
2018-05-11,2,0,0,0,0,170,226,82
2018-05-11,2,415,240,224,226,170,471,82
2018-05-11,2,240,224,226,0,170,415,82
2018-05-11,2,402,471,415,240,170,461,82
2018-05-11,2,226,0,0,0,170,224,82
2018-05-11,2,471,415,240,224,170,402,82
2018-05-11,2,224,226,0,0,170,240,82
2018-05-11,2,240,224,219,224,170,400,82
2018-05-11,2,368,14,240,400,170,461,82
2018-05-11,2,224,219,0,0,170,219,82
2018-05-11,2,400,240,224,219,170,240,82
2018-05-11,2,0,0,0,0,170,219,82
2018-05-11,2,224,219,224,219,170,240,82
2018-05-11,2,219,0,0,0,170,224,82
2018-05-11,2,14,240,400,240,170,368,82
2018-05-11,2,219,224,219,0,170,224,82
2018-05-11,2,240,400,240,224,170,14,82
2018-05-11,2,240,0,0,0,170,70,82
2018-05-11,2,0,0,0,0,170,240,82
2018-05-11,2,70,240,0,0,170,240,82
2018-05-11,2,240,70,240,0,170,461,82
2018-05-11,2,471,114,416,0,170,240,82
2018-05-11,2,0,0,0,0,170,416,82
2018-05-11,2,240,471,114,416,170,461,82
2018-05-11,2,416,0,0,0,170,114,82
2018-05-11,2,114,416,0,0,170,471,82
2018-05-11,2,240,154,240,0,170,461,82
2018-05-11,2,0,0,0,0,170,240,82
2018-05-11,2,154,240,0,0,170,240,82
2018-05-11,2,240,0,0,0,170,154,82
2018-05-11,2,118,0,0,0,455,461,82
2018-05-11,2,0,0,0,0,455,118,82
2018-05-11,2,240,41,0,0,455,240,82
2018-05-11,2,41,0,0,0,455,240,82
2018-05-11,2,240,240,41,0,455,368,82
2018-05-11,2,474,432,0,0,455,240,82
2018-05-11,2,0,0,0,0,455,41,82
2018-05-11,2,368,240,240,41,455,461,82
2018-05-11,2,368,240,474,432,455,461,82
2018-05-11,2,240,474,432,0,455,368,82
2018-05-11,2,432,0,0,0,455,474,82
2018-05-11,2,0,0,0,0,455,432,82
2018-05-11,2,283,0,0,0,170,283,82
2018-05-11,2,283,283,0,0,170,283,82
2018-05-11,2,283,283,283,0,170,240,82
2018-05-11,2,240,283,283,283,170,368,82
2018-05-11,2,0,0,0,0,170,283,82
2018-05-11,2,368,240,283,283,170,461,82
2018-05-11,2,215,0,0,0,170,368,82
2018-05-11,2,0,0,0,0,170,215,82
2018-05-11,2,368,215,0,0,170,461,82
2018-05-11,2,255,255,0,0,170,416,82
2018-05-11,2,240,416,255,255,170,343,82
2018-05-11,2,229,257,343,240,170,368,82
2018-05-11,2,416,255,255,0,170,240,82
2018-05-11,2,255,0,0,0,170,255,82
2018-05-11,2,257,343,240,416,170,229,82
2018-05-11,2,343,240,416,255,170,257,82
2018-05-11,2,368,229,257,343,170,461,82
2018-05-11,2,0,0,0,0,170,255,82
2018-05-11,2,279,240,178,66,455,195,82
2018-05-11,2,178,66,0,0,455,240,82
2018-05-11,2,66,0,0,0,455,178,82
2018-05-11,2,0,0,0,0,455,66,82
2018-05-11,2,195,279,240,178,455,170,82
2018-05-11,2,240,178,66,0,455,279,82
2018-05-11,2,38,240,0,0,170,240,82
2018-05-11,2,240,0,0,0,170,38,82
2018-05-11,2,38,240,0,0,170,461,82
2018-05-11,2,240,38,240,0,170,461,82
2018-05-11,2,0,0,0,0,170,240,82
2018-05-11,2,88,0,0,0,170,239,82
2018-05-11,2,239,88,0,0,170,209,82
2018-05-11,2,0,0,0,0,170,88,82
2018-05-11,2,368,279,118,0,455,461,82
2018-05-11,2,118,0,0,0,455,279,82
2018-05-11,2,279,118,0,0,455,368,82
2018-05-11,2,0,0,0,0,455,118,82
2018-05-11,2,274,442,212,0,455,368,82
2018-05-11,2,0,0,0,0,455,212,82
2018-05-11,2,442,212,0,0,455,274,82
2018-05-11,2,368,274,442,212,455,461,82
2018-05-11,2,212,0,0,0,455,442,82
2018-05-11,2,255,255,0,0,170,416,82
2018-05-11,2,343,240,416,255,170,257,82
2018-05-11,2,416,255,255,0,170,240,82
2018-05-11,2,257,343,240,416,170,255,82
2018-05-11,2,255,0,0,0,170,255,82
2018-05-11,2,0,0,0,0,170,255,82
2018-05-11,2,240,416,255,255,170,343,82
2018-05-11,2,0,0,0,0,170,255,82
2018-05-11,2,0,0,0,0,170,255,82
2018-05-11,2,0,0,0,0,170,255,82
2018-05-11,2,0,0,0,0,170,288,82
2018-05-11,2,209,88,0,0,170,469,82
2018-05-11,2,178,92,0,0,170,368,82
2018-05-11,2,0,0,0,0,170,143,82
2018-05-11,2,143,0,0,0,170,461,82
2018-05-11,2,368,178,92,0,170,461,82
2018-05-11,2,288,0,0,0,170,168,82
2018-05-11,2,485,0,0,0,170,368,82
2018-05-11,2,0,0,0,0,170,301,82
2018-05-11,2,0,0,0,0,170,485,82
2018-05-11,2,92,0,0,0,170,178,82
2018-05-11,2,0,0,0,0,170,88,82
2018-05-11,2,301,0,0,0,170,248,82
2018-05-11,2,88,0,0,0,170,209,82
2018-05-11,2,368,485,0,0,170,461,82
2018-05-11,2,0,0,0,0,170,92,82
2018-05-11,2,416,0,0,0,170,240,82
2018-05-11,2,0,0,0,0,170,416,82
2018-05-11,2,246,240,416,0,170,30,82
2018-05-11,2,240,416,0,0,170,246,82
2018-05-11,2,246,240,416,0,170,30,82
2018-05-11,2,240,279,240,445,170,368,82
2018-05-11,2,0,0,0,0,170,445,82
2018-05-11,2,240,445,0,0,170,279,82
2018-05-11,2,445,0,0,0,170,240,82
2018-05-11,2,279,240,445,0,170,240,82
2018-05-11,2,368,240,279,240,170,461,82
2018-05-11,2,240,0,0,0,170,85,82
2018-05-11,2,416,0,0,0,170,283,82
2018-05-11,2,283,416,0,0,170,283,82
2018-05-11,2,0,0,0,0,170,416,82
2018-05-11,2,0,0,0,0,170,240,82
2018-05-11,2,0,0,0,0,170,88,82
2018-05-11,2,240,339,88,0,170,461,82
2018-05-11,2,339,88,0,0,170,240,82
2018-05-11,2,88,0,0,0,170,339,82
2018-05-11,2,240,0,0,0,170,6,82
2018-05-11,2,6,240,0,0,170,461,82
2018-05-11,2,6,240,0,0,170,461,82
2018-05-11,2,0,0,0,0,170,240,82
2018-05-11,2,240,0,0,0,170,6,82
2018-05-11,2,240,0,0,0,170,6,82
2018-05-11,2,0,0,0,0,170,240,82
2018-05-11,2,6,240,0,0,170,461,82
2018-05-11,2,0,0,0,0,170,240,82
2018-05-11,2,318,0,0,0,170,368,82
2018-05-11,2,0,0,0,0,170,318,82
2018-05-11,2,368,318,0,0,170,461,82
2018-05-11,2,416,0,0,0,455,240,82
2018-05-11,2,240,416,0,0,455,240,82
2018-05-11,2,0,0,0,0,455,416,82
2018-05-11,2,302,240,0,0,170,240,82
2018-05-11,2,0,0,0,0,170,240,82
2018-05-11,2,240,302,240,0,170,461,82
2018-05-11,2,240,0,0,0,170,302,82
2018-05-11,2,338,240,0,0,170,240,82
2018-05-11,2,240,338,240,0,170,461,82
2018-05-11,2,0,0,0,0,170,240,82
2018-05-11,2,338,240,0,0,170,461,82
2018-05-11,2,240,0,0,0,170,338,82
2018-05-11,2,0,0,0,0,170,37,82
2018-05-11,2,231,364,0,0,170,209,82
2018-05-11,2,0,0,0,0,170,364,82
2018-05-11,2,209,231,364,0,170,197,82
2018-05-11,2,197,209,231,364,170,197,82
2018-05-11,2,197,197,209,231,170,444,82
2018-05-11,2,364,0,0,0,170,231,82
2018-05-11,2,240,364,0,0,170,62,82
2018-05-11,2,62,240,364,0,170,368,82
2018-05-11,2,240,368,62,240,170,461,82
2018-05-11,2,364,0,0,0,170,240,82
2018-05-11,2,368,62,240,364,170,240,82
2018-05-11,2,0,0,0,0,170,364,82
2018-05-11,2,432,0,0,0,170,195,82
2018-05-11,2,0,0,0,0,170,432,82
2018-05-11,2,195,432,0,0,170,339,82
2018-05-11,2,240,416,0,0,170,318,82
2018-05-11,2,318,0,0,0,170,368,82
2018-05-11,2,318,240,416,0,170,368,82
2018-05-11,2,0,0,0,0,170,416,82
2018-05-11,2,368,318,0,0,170,461,82
2018-05-11,2,368,318,0,0,170,461,82
2018-05-11,2,0,0,0,0,170,318,82
2018-05-11,2,368,318,240,416,170,461,82
2018-05-11,2,318,0,0,0,170,368,82
2018-05-11,2,416,0,0,0,170,240,82
2018-05-11,2,0,0,0,0,170,318,82
2018-05-11,2,0,0,0,0,170,240,82
2018-05-11,2,85,240,0,0,170,240,82
2018-05-11,2,240,85,240,0,170,461,82
2018-05-11,2,240,0,0,0,170,85,82
2018-05-11,2,240,0,0,0,170,62,82
2018-05-11,2,62,240,0,0,170,240,82
2018-05-11,2,240,62,240,0,170,461,82
2018-05-11,2,0,0,0,0,170,240,82
2018-05-11,2,0,0,0,0,170,214,82
2018-05-11,2,240,214,416,0,170,368,82
2018-05-11,2,416,0,0,0,170,214,82
2018-05-11,2,368,240,74,416,170,461,82
2018-05-11,2,214,416,0,0,170,240,82
2018-05-11,2,74,416,0,0,170,240,82
2018-05-11,2,368,240,214,416,170,461,82
2018-05-11,2,0,0,0,0,170,416,82
2018-05-11,2,240,74,416,0,170,368,82
2018-05-11,2,0,0,0,0,170,416,82
2018-05-11,2,416,0,0,0,170,74,82
2018-05-11,2,132,240,0,0,170,109,82
2018-05-11,2,0,0,0,0,170,240,82
2018-05-11,2,240,0,0,0,170,132,82
2018-05-11,2,109,132,240,0,170,240,82
2018-05-11,2,240,109,132,240,170,461,82
2018-05-11,2,240,235,240,0,170,461,82
2018-05-11,2,0,0,0,0,170,240,82
2018-05-11,2,235,240,0,0,170,240,82
2018-05-11,2,240,0,0,0,170,235,82
2018-05-11,2,0,0,0,0,170,37,82
2018-05-11,2,0,0,0,0,170,364,82
2018-05-11,2,364,0,0,0,170,231,82
2018-05-11,2,177,318,318,0,170,279,82
2018-05-11,2,318,0,0,0,170,318,82
2018-05-11,2,0,0,0,0,170,318,82
2018-05-11,2,240,279,177,318,170,461,82
2018-05-11,2,318,318,0,0,170,177,82
2018-05-11,2,279,177,318,318,170,240,82
2018-05-11,2,240,432,0,0,170,27,82
2018-05-11,2,240,476,240,407,170,368,82
2018-05-11,2,368,240,476,240,170,461,82
2018-05-11,2,240,407,317,240,170,476,82
2018-05-11,2,317,240,27,240,170,407,82
2018-05-11,2,27,240,432,0,170,240,82
2018-05-11,2,0,0,0,0,170,432,82
2018-05-11,2,476,240,407,317,170,240,82
2018-05-11,2,432,0,0,0,170,240,82
2018-05-11,2,407,317,240,27,170,240,82
2018-05-11,2,224,27,240,432,170,461,82
2018-05-11,2,240,27,240,432,170,317,82
2018-05-11,2,27,240,432,0,170,224,82
2018-05-11,2,350,0,0,0,170,461,82
2018-05-11,2,0,0,0,0,170,350,82
2018-05-11,2,0,0,0,0,170,240,82
2018-05-11,2,240,0,0,0,170,444,82
2018-05-11,2,0,0,0,0,170,37,82
2018-05-11,2,209,231,240,0,170,197,82
2018-05-11,2,197,209,231,240,170,444,82
2018-05-11,2,231,240,0,0,170,209,82
2018-05-11,2,0,0,0,0,170,240,82
2018-05-11,2,240,0,0,0,170,231,82
2018-05-11,2,0,0,0,0,170,88,82
2018-05-11,2,88,0,0,0,170,209,82
2018-05-11,2,0,0,0,0,170,283,82
2018-05-11,2,283,0,0,0,170,224,82
2018-05-11,2,224,283,0,0,170,283,82
2018-05-11,2,240,283,224,283,170,461,82
2018-05-11,2,283,224,283,0,170,240,82
2018-05-11,2,240,386,240,0,170,461,82
2018-05-11,2,386,240,0,0,170,240,82
2018-05-11,2,0,0,0,0,170,240,82
2018-05-11,2,240,0,0,0,170,386,82
2018-05-11,2,240,196,240,364,170,461,82
2018-05-11,2,240,364,0,0,170,196,82
2018-05-11,2,196,240,364,0,170,240,82
2018-05-11,2,0,0,0,0,170,364,82
2018-05-11,2,364,0,0,0,170,240,82
2018-05-11,2,240,474,432,0,455,368,82
2018-05-11,2,0,0,0,0,455,432,82
2018-05-11,2,240,240,41,0,455,368,82
2018-05-11,2,432,0,0,0,455,474,82
2018-05-11,2,368,240,240,41,455,461,82
2018-05-11,2,41,0,0,0,455,240,82
2018-05-11,2,0,0,0,0,455,41,82
2018-05-11,2,368,240,474,432,455,461,82
2018-05-11,2,474,432,0,0,455,240,82
2018-05-11,2,240,41,0,0,455,240,82
2018-05-11,2,318,0,0,0,170,240,82
2018-05-11,2,240,318,0,0,170,461,82
2018-05-11,2,0,0,0,0,170,177,82
2018-05-11,2,0,0,0,0,170,318,82
2018-05-11,2,0,0,0,0,170,240,82
2018-05-11,2,291,240,0,0,170,240,82
2018-05-11,2,240,0,0,0,170,291,82
2018-05-11,2,240,291,240,0,170,461,82
2018-05-11,2,240,430,375,240,170,368,82
2018-05-11,2,445,0,0,0,170,240,82
2018-05-11,2,0,0,0,0,170,445,82
2018-05-11,2,430,375,240,445,170,240,82
2018-05-11,2,240,445,0,0,170,375,82
2018-05-11,2,240,430,375,240,170,368,82
2018-05-11,2,368,240,430,375,170,461,82
2018-05-11,2,430,375,240,445,170,240,82
2018-05-11,2,375,240,445,0,170,430,82
2018-05-11,2,368,240,430,375,170,461,82
2018-05-11,2,375,240,445,0,170,430,82
2018-05-11,2,0,0,0,0,170,240,82
2018-05-11,2,240,0,0,0,170,226,82
2018-05-11,2,226,240,0,0,170,240,82
2018-05-11,2,240,226,240,0,170,461,82
2018-05-11,2,89,229,257,471,170,240,82
2018-05-11,2,471,0,0,0,170,257,82
2018-05-11,2,229,257,471,0,170,89,82
2018-05-11,2,257,471,0,0,170,229,82
2018-05-11,2,240,89,229,257,170,368,82
2018-05-11,2,0,0,0,0,170,471,82
2018-05-11,2,368,240,89,229,170,461,82
2018-05-11,2,0,0,0,0,170,350,82
2018-05-11,2,350,0,0,0,170,461,82
2018-05-11,2,444,240,197,0,170,197,82
2018-05-11,2,240,197,0,0,170,38,82
2018-05-11,2,0,0,0,0,170,197,82
2018-05-11,2,240,197,0,0,170,444,82
2018-05-11,2,38,240,197,0,170,197,82
2018-05-11,2,240,197,0,0,170,444,82
2018-05-11,2,444,240,197,0,170,197,82
2018-05-11,2,0,0,0,0,170,197,82
2018-05-11,2,197,0,0,0,170,240,82
2018-05-11,2,197,0,0,0,170,240,82
2018-05-11,2,197,0,0,0,170,240,82
2018-05-11,2,197,38,240,197,170,461,82
2018-05-11,2,0,0,0,0,170,197,82
2018-05-11,2,240,27,240,416,170,461,82
2018-05-11,2,0,0,0,0,170,416,82
2018-05-11,2,27,240,416,0,170,30,82
2018-05-11,2,27,240,416,0,170,240,82
2018-05-11,2,416,0,0,0,170,240,82
2018-05-11,2,240,416,0,0,170,27,82
2018-05-11,2,0,0,0,0,170,240,82
2018-05-11,2,240,165,240,0,170,461,82
2018-05-11,2,240,0,0,0,170,165,82
2018-05-11,2,165,240,0,0,170,240,82
2018-05-11,2,209,88,368,279,170,240,82
2018-05-11,2,368,279,485,0,170,88,82
2018-05-11,2,88,368,279,485,170,209,82
2018-05-11,2,0,0,0,0,170,485,82
2018-05-11,2,240,209,88,368,170,461,82
2018-05-11,2,279,485,0,0,170,368,82
2018-05-11,2,485,0,0,0,170,279,82
2018-05-11,2,41,0,0,0,455,423,82
2018-05-11,2,432,0,0,0,455,474,82
2018-05-11,2,0,0,0,0,455,41,82
2018-05-11,2,0,0,0,0,455,432,82
2018-05-11,2,240,105,240,246,170,461,82
2018-05-11,2,0,0,0,0,170,246,82
2018-05-11,2,105,240,246,0,170,240,82
2018-05-11,2,246,0,0,0,170,240,82
2018-05-11,2,105,240,246,0,170,461,82
2018-05-11,2,240,246,0,0,170,105,82
2018-05-11,2,0,0,0,0,455,416,82
2018-05-11,2,240,416,0,0,455,195,82
2018-05-11,2,170,195,240,416,455,240,82
2018-05-11,2,240,170,195,240,455,66,82
2018-05-11,2,195,240,416,0,455,170,82
2018-05-11,2,416,0,0,0,455,240,82
2018-05-11,2,55,240,221,455,170,368,82
2018-05-11,2,368,55,240,221,170,240,82
2018-05-11,2,221,455,240,0,170,240,82
2018-05-11,2,0,0,0,0,170,240,82
2018-05-11,2,240,0,0,0,170,455,82
2018-05-11,2,455,240,0,0,170,221,82
2018-05-11,2,240,221,455,240,170,55,82
2018-05-11,2,240,368,55,240,170,461,82
2018-05-11,2,147,0,0,0,170,88,82
2018-05-11,2,88,147,0,0,170,223,82
2018-05-11,2,0,0,0,0,170,147,82
2018-05-11,2,88,0,0,0,455,209,82
2018-05-11,2,0,0,0,0,455,88,82
2018-05-11,2,209,88,0,0,455,461,82
2018-05-11,2,240,0,0,0,170,200,82
2018-05-11,2,461,240,200,240,170,226,82
2018-05-11,2,240,200,240,0,170,461,82
2018-05-11,2,0,0,0,0,170,240,82
2018-05-11,2,200,240,0,0,170,240,82
2018-05-11,2,226,461,240,200,170,461,82
2018-05-11,2,0,0,0,0,455,212,82
2018-05-11,2,212,0,0,0,455,195,82
2018-05-11,2,195,212,0,0,455,178,82
2018-05-11,2,178,195,212,0,455,377,82
2018-05-11,2,0,0,0,0,170,169,82
2018-05-11,2,240,169,0,0,170,461,82
2018-05-11,2,169,0,0,0,170,240,82
2018-05-11,2,169,0,0,0,170,209,82
2018-05-11,2,131,131,0,0,455,461,82
2018-05-11,2,0,0,0,0,455,131,82
2018-05-11,2,131,0,0,0,455,131,82
2018-05-11,2,0,0,0,0,170,318,82
2018-05-11,2,0,0,0,0,170,177,82
2018-05-11,2,0,0,0,0,170,318,82
2018-05-11,2,240,26,368,240,170,461,82
2018-05-11,2,453,0,0,0,170,156,82
2018-05-11,2,0,0,0,0,170,453,82
2018-05-11,2,156,453,0,0,170,240,82
2018-05-11,2,240,156,453,0,170,368,82
2018-05-11,2,26,368,240,156,170,240,82
2018-05-11,2,368,240,156,453,170,26,82
2018-05-11,2,195,416,0,0,170,239,82
2018-05-11,2,396,239,195,416,170,178,82
2018-05-11,2,416,0,0,0,170,195,82
2018-05-11,2,239,195,416,0,170,396,82
2018-05-11,2,178,396,239,195,170,461,82
2018-05-11,2,0,0,0,0,170,416,82
2018-05-11,2,240,85,416,283,170,258,82
2018-05-11,2,416,283,0,0,170,85,82
2018-05-11,2,258,240,85,416,170,283,82
2018-05-11,2,0,0,0,0,170,283,82
2018-05-11,2,283,0,0,0,170,416,82
2018-05-11,2,85,416,283,0,170,240,82
2018-05-11,2,283,258,240,85,170,461,82
2018-05-11,2,240,363,133,240,170,461,82
2018-05-11,2,0,0,0,0,170,416,82
